A_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.013381974,0.02446494,0.007858406,0.034804829,0.063734487,0.080892562,0.0622053,0.03885613,0.091322722,0.094931873,0.147500834,0.100192603,0.106082287,0.135961107,0.066163413,0.117402359,0.091740873,0.071293892,0.076241609,0.006138704,0.015845892,0.056699373,0.069031068,0.022368661,0.050914271,0.097134936,0.040906874,0.00596298,0.068871599,0.028724761,0.111790714,0.020581322,0.048559988,0.054888605,0.032894876,0.148108947,0.064071931,0.038490696,0.06096746,0.003396743,0.031193799,0.006471556,0.022864365,0.009340234,0.048820639,0.104289504,0.004301428,0.0431024,0.037598694,0.029330947,0.01220368,0.051953997,0.040663762,0.005704932,0.006551537,0.067565211,0.027406399,0.048209102,0.023368701,0.033135802,0.068214656,0.005778451,0.004350165,0.017262047,0.088591195,0.146795479,0.070205052,0.076848627,0.163896695,0.069009205,0.143832813,0.087734447,0.09108267,0.156894347,0.041160509,0.041964267,0.014926085,0.061591473,0.017979901,0.027055097,0.001826509,0.023155903,0.019895513,0.008471296,0.063969934,0.110448407,0.084064896,0.070404394,0.098544981,0.069810219,0.138352856,0.137795994,0.072983678,0.131656997,0.103201858,0.122598453,0.098705743,0.122509808,0.162364135,0.025383636,0.058124145,0.002054086,0.02411264,0.0264699
A_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013381974,0,0.037846914,0.005523568,0.048186803,0.050352512,0.067510588,0.048823325,0.025474155,0.077940748,0.081549899,0.13411886,0.086810629,0.092700313,0.122579132,0.052781439,0.104020385,0.078358899,0.057911918,0.062859635,0.019520678,0.002463918,0.070081348,0.082413042,0.035750636,0.037532297,0.083752961,0.027524899,0.007418995,0.055489624,0.015342786,0.09840874,0.007199348,0.035178014,0.041506631,0.019512902,0.134726973,0.050689957,0.025108722,0.047585485,0.016778718,0.017811825,0.006910418,0.036246339,0.00404174,0.035438665,0.09090753,0.017683403,0.029720426,0.024216719,0.042712921,0.001178294,0.065335971,0.054045737,0.019086906,0.019933512,0.054183237,0.040788373,0.061591076,0.009986727,0.019753828,0.054832682,0.019160425,0.01773214,0.003880072,0.075209221,0.133413505,0.056823078,0.063466653,0.150514721,0.055627231,0.130450839,0.074352473,0.077700696,0.143512373,0.054542483,0.055346242,0.02830806,0.074973447,0.031361875,0.040437071,0.011555465,0.036537878,0.033277487,0.021853271,0.050587959,0.097066433,0.070682921,0.05702242,0.085163007,0.056428245,0.124970881,0.12441402,0.059601704,0.118275023,0.089819883,0.109216479,0.085323768,0.109127833,0.148982161,0.012001662,0.04474217,0.011327888,0.010730666,0.013087925
A_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02446494,0.037846914,0,0.032323346,0.010339889,0.088199427,0.105357502,0.08667024,0.06332107,0.115787662,0.119396813,0.171965774,0.124657543,0.130547227,0.160426047,0.090628353,0.141867299,0.116205813,0.095758832,0.100706549,0.018326236,0.040310832,0.032234433,0.044566128,0.002096278,0.075379211,0.121599876,0.065371814,0.03042792,0.093336539,0.0531897,0.136255654,0.045046262,0.073024928,0.079353545,0.057359816,0.172573887,0.088536871,0.062955636,0.0854324,0.021068197,0.055658739,0.030936496,0.001600575,0.033805174,0.073285579,0.128754444,0.020163512,0.06756734,0.062063634,0.004866007,0.03666862,0.027489057,0.016198822,0.018760008,0.017913403,0.092030151,0.002941459,0.023744162,0.047833641,0.057600742,0.092679596,0.018686489,0.020114775,0.041726987,0.113056135,0.171260419,0.094669992,0.101313567,0.188361635,0.093474145,0.168297753,0.112199387,0.11554761,0.181359287,0.016695569,0.017499327,0.009538855,0.037126533,0.006485039,0.002590157,0.026291449,0.001309037,0.004569427,0.015993644,0.088434874,0.134913347,0.108529836,0.094869334,0.123009921,0.094275159,0.162817796,0.162260934,0.097448618,0.156121937,0.127666797,0.147063393,0.123170683,0.146974748,0.186829075,0.049848576,0.082589084,0.026519026,0.04857758,0.05093484
A_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007858406,0.005523568,0.032323346,0,0.042663235,0.055876081,0.073034156,0.054346894,0.030997724,0.083464316,0.087073467,0.139642428,0.092334197,0.098223881,0.128102701,0.058305007,0.109543953,0.083882467,0.063435486,0.068383203,0.01399711,0.007987486,0.064557779,0.076889474,0.030227068,0.043055865,0.08927653,0.033048468,0.001895426,0.061013193,0.020866355,0.103932308,0.012722916,0.040701582,0.047030199,0.02503647,0.140250541,0.056213525,0.03063229,0.053109054,0.011255149,0.023335393,0.00138685,0.030722771,0.001481828,0.040962233,0.096431098,0.012159834,0.035243994,0.029740288,0.037189353,0.004345274,0.059812403,0.048522168,0.013563338,0.014409943,0.059706805,0.035264805,0.056067508,0.015510295,0.025277396,0.06035625,0.013636857,0.012208571,0.009403641,0.080732789,0.138937073,0.062346646,0.068990221,0.156038289,0.061150799,0.135974407,0.079876041,0.083224264,0.149035941,0.049018915,0.049822673,0.022784491,0.069449879,0.025838307,0.034913503,0.006031897,0.031014309,0.027753919,0.016329702,0.056111528,0.102590001,0.07620649,0.062545988,0.090686575,0.061951813,0.13049445,0.129937588,0.065125272,0.123798591,0.095343452,0.114740047,0.090847337,0.114651402,0.154505729,0.01752523,0.050265738,0.00580432,0.016254234,0.018611494
A_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.034804829,0.048186803,0.010339889,0.042663235,0,0.098539315,0.115697391,0.097010128,0.073660959,0.126127551,0.129736702,0.182305663,0.134997432,0.140887116,0.170765936,0.100968242,0.152207188,0.126545702,0.106098721,0.111046438,0.028666125,0.050650721,0.021894545,0.034226239,0.012436167,0.0857191,0.131939764,0.075711702,0.040767808,0.103676427,0.063529589,0.146595543,0.055386151,0.083364817,0.089693434,0.067699705,0.182913776,0.09887676,0.073295525,0.095772288,0.031408085,0.065998628,0.041276385,0.011940464,0.044145063,0.083625468,0.139094333,0.0305034,0.077907229,0.072403522,0.005473882,0.047008509,0.017149168,0.005858933,0.029099897,0.028253292,0.10237004,0.00739843,0.013404273,0.05817353,0.067940631,0.103019485,0.029026378,0.030454664,0.052066875,0.123396024,0.181600308,0.105009881,0.111653456,0.198701524,0.103814034,0.178637642,0.122539276,0.125887499,0.191699176,0.00635568,0.007159439,0.019878743,0.026786644,0.016824928,0.007749732,0.036631338,0.011648926,0.014909316,0.026333532,0.098774762,0.145253236,0.118869724,0.105209223,0.13334981,0.104615048,0.173157685,0.172600823,0.107788507,0.166461826,0.138006686,0.157403282,0.133510572,0.157314637,0.197168964,0.060188465,0.092928973,0.036858915,0.058917469,0.061274729
B_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
